transaction_id,timestamp,amount,transaction_type,subject,description,status,country
9678,2023-02-07 17:23:57,105.62,prelievo,William Randolph,Sell current energy film appear either if.,sospetta,Switzerland
5753,2023-08-09 13:22:25,653.05,prelievo,Ashley Cohen,Nation morning collection career economy.,autorizzata,Sudan
9375,2023-03-07 12:48:21,288.88,acquisto,Bryan Gay,Record community mission center.,autorizzata,Dominican Republic
5724,2023-03-11 23:33:15,301.02,acquisto,Scott Vance,Decide run north something size.,autorizzata,Bangladesh
8668,2023-01-15 03:35:41,377.21,prelievo,April Rhodes,Themselves investment mother investment concern.,autorizzata,New Zealand
5444,2023-03-20 19:21:15,894.36,trasferimento,Natalie Pena,Dog most common act what mission.,autorizzata,Andorra
6067,2023-07-01 03:25:06,95.3,acquisto,Richard Gould,Time include tax do.,autorizzata,Cayman Islands
3686,2023-02-05 12:41:22,837.65,trasferimento,Denise Mckenzie,Reality same least week exactly as.,autorizzata,Serbia
2497,2023-03-17 10:21:07,182.44,prelievo,Courtney Tate,Gas can them push value.,autorizzata,Sierra Leone
7342,2023-02-22 09:08:52,834.15,acquisto,Lori Fuentes,Hand that position.,autorizzata,Montenegro
23,2023-03-24 04:03:14,805.88,trasferimento,Brenda Jones,Cut pick create rise face.,autorizzata,Hong Kong
221,2023-08-16 07:06:10,627.22,trasferimento,Christopher Contreras,Political find bill actually effort wife where talk.,autorizzata,Bangladesh
9863,2023-08-10 21:22:52,314.44,prelievo,Troy White,Land take fly.,autorizzata,Cook Islands
6733,2023-04-12 04:02:57,647.25,acquisto,Michael Guzman,The choose all discuss wonder out.,sospetta,France
437,2023-07-06 20:02:18,52.74,acquisto,Patrick Gregory,Nice threat poor cause leader society peace bit.,autorizzata,Qatar
1911,2023-05-19 11:20:53,984.77,acquisto,Sabrina Knight,Onto over magazine.,autorizzata,Pakistan
3573,2023-08-21 07:03:23,836.03,acquisto,Michelle Nichols,Year today quickly.,autorizzata,Senegal
2694,2023-07-12 13:00:08,656.09,trasferimento,Joseph Anderson,Force throughout according picture physical.,sospetta,Greece
414,2023-08-18 02:31:27,556.01,prelievo,Nicole Myers,Oil mean coach lead appear watch.,autorizzata,Jordan
2973,2023-01-30 23:49:19,349.14,prelievo,Travis Hicks,Science more determine say.,autorizzata,Svalbard & Jan Mayen Islands
7012,2023-05-11 09:49:07,934.75,acquisto,Elizabeth Kemp,Low season same.,autorizzata,Montserrat
2769,2023-01-22 22:44:50,996.62,trasferimento,Tyler Kelly,Pm door fast live all behavior break.,autorizzata,Guernsey
9086,2023-03-30 11:06:49,910.12,prelievo,Victoria Friedman,Be from kind what hit own.,sospetta,Austria
7776,2023-01-11 13:55:27,922.32,trasferimento,Eric Richardson,City support suffer view.,autorizzata,Korea
9682,2023-04-15 12:22:48,949.24,acquisto,Henry White,World force ability reflect.,autorizzata,Saint Lucia
4058,2023-07-29 10:47:02,533.77,prelievo,Paul Bonilla,Would interview less budget story.,autorizzata,Mali
5723,2023-03-29 00:29:23,742.67,trasferimento,David Huffman,Stop real project see heavy alone.,autorizzata,Azerbaijan
142,2023-07-12 04:47:57,96.49,prelievo,Brian Ortiz,Fight report source drive form.,sospetta,Poland
5894,2023-03-01 10:46:08,232.51,trasferimento,Patricia Thompson,Born rate meeting protect market stop sit worker.,autorizzata,Norfolk Island
6721,2023-06-18 10:51:30,242.62,prelievo,Steven Olson,Congress quickly window project list.,autorizzata,Costa Rica
2176,2023-08-18 17:04:36,353.71,acquisto,Kaitlin Allen,Guess painting other process sound career.,autorizzata,North Macedonia
1763,2023-03-16 21:32:01,428.82,acquisto,Angel Lin,Body them commercial relationship make interest.,autorizzata,Puerto Rico
6979,2023-02-28 11:46:33,942.25,acquisto,Tina Frazier,Stage interesting worker true store lot.,autorizzata,Cuba
5164,2023-01-11 01:14:45,23.79,prelievo,Ian Walker,Over learn if another.,autorizzata,Oman
4547,2023-05-15 13:03:04,86.41,trasferimento,David George,Sure attention peace suggest face from manage.,autorizzata,Heard Island and McDonald Islands
7490,2023-01-27 08:26:42,100.1,trasferimento,Andrew King,Public marriage employee stuff society.,autorizzata,Kazakhstan
8624,2023-08-09 21:14:42,522.62,trasferimento,Maria Paul,Admit purpose require between.,autorizzata,Nicaragua
3444,2023-05-24 08:00:11,490.0,prelievo,Dean Roberts,View require us position parent perform.,autorizzata,Nepal
4537,2023-06-08 06:58:16,217.14,acquisto,Sheila Davis,Owner learn produce have out plant.,autorizzata,Bosnia and Herzegovina
337,2023-01-15 02:03:20,951.01,prelievo,Sean Williams,Energy against life listen.,sospetta,Italy
1118,2023-06-08 07:28:04,803.21,acquisto,Sandra Swanson,Movement street word new capital laugh.,sospetta,Malta
1191,2023-05-21 23:41:20,226.68,trasferimento,Shawn Baker,Best sing car follow wonder.,autorizzata,Zimbabwe
7712,2023-03-07 16:30:14,243.22,trasferimento,Brian Lopez,Stand plant accept environment beat board.,autorizzata,Mauritius
2860,2023-03-06 05:17:50,254.89,prelievo,Chelsea Ortega,Place at institution product top Congress.,autorizzata,Svalbard & Jan Mayen Islands
2350,2023-01-28 07:21:41,689.52,acquisto,Matthew Rodriguez,Benefit recently region public.,autorizzata,Namibia
9875,2023-05-25 08:28:21,901.48,acquisto,Ryan Jackson,Security government fish southern beautiful.,sospetta,Finland
1994,2023-06-14 17:12:25,581.7,trasferimento,Connor Byrd,Enough evidence hard policy full live.,sospetta,Malta
7442,2023-07-31 23:55:44,361.53,trasferimento,Ryan Douglas,Nor reality clear watch act.,autorizzata,American Samoa
9100,2023-05-17 09:04:49,85.51,trasferimento,Joshua Matthews,Five full interesting clearly strategy window.,autorizzata,Sri Lanka
7863,2023-05-16 12:15:21,629.73,acquisto,Micheal Brown,As particularly popular need her.,autorizzata,Mayotte
1671,2023-01-20 03:51:16,784.99,acquisto,Thomas King,Matter memory firm significant respond sister federal.,autorizzata,Haiti
7125,2023-01-03 02:02:14,147.16,prelievo,Steven Olsen,Offer community particularly ago war wife.,autorizzata,Montserrat
9454,2023-08-04 11:25:46,220.53,trasferimento,Angela Sandoval,Everything goal material baby yes dream sound.,autorizzata,Vietnam
3990,2023-01-08 13:59:29,826.96,trasferimento,Robert Jones,Operation laugh show culture grow then.,autorizzata,Palestinian Territory
1169,2023-08-14 15:58:52,450.94,prelievo,Melody Barnes,Same over off develop rich window.,autorizzata,Bouvet Island (Bouvetoya)
5517,2023-04-13 06:26:52,226.16,acquisto,Kendra Allen,Professor decide pattern statement family.,autorizzata,Swaziland
1083,2023-05-25 18:08:36,164.22,acquisto,Mary Morales,To style or four then.,autorizzata,Iran
6397,2023-06-24 14:09:09,150.23,prelievo,Brittany Reid,Test hit institution eight.,autorizzata,Bouvet Island (Bouvetoya)
5473,2023-01-24 22:16:24,128.75,prelievo,Kenneth Watson,He leave maybe summer.,sospetta,Croatia
167,2023-05-19 13:34:15,875.61,prelievo,Lisa Dean,Head away letter drop employee until.,autorizzata,Cuba
5611,2023-04-30 08:59:26,589.75,acquisto,Renee Smith,Sound individual light drop window month though.,autorizzata,British Indian Ocean Territory (Chagos Archipelago)
5416,2023-07-10 22:56:24,469.95,trasferimento,Ethan Cowan,Partner garden reduce hope ever write help.,autorizzata,Congo
3175,2023-01-01 03:34:46,425.63,acquisto,Connie Mcmillan,Couple left avoid attorney unit.,autorizzata,Argentina
2855,2023-02-09 20:13:28,844.9,trasferimento,Nicole Parker,Community ready successful religious director quality success consumer.,autorizzata,American Samoa
6361,2023-06-30 11:57:32,497.04,trasferimento,Michael Snyder,Offer talk body.,autorizzata,Aruba
7706,2023-08-02 00:10:04,606.37,trasferimento,Michael Chavez,Since property east power safe.,sospetta,Cyprus
4549,2023-06-10 18:43:54,631.03,prelievo,Melissa Carney,World decision still themselves traditional.,autorizzata,North Macedonia
431,2023-08-16 23:51:07,246.38,trasferimento,Russell Bennett,Job common behavior doctor of especially feel.,sospetta,Switzerland
3151,2023-02-14 10:54:18,588.1,acquisto,Douglas Wu,Their them reach here.,autorizzata,Namibia
1964,2023-01-11 23:13:14,379.34,prelievo,Audrey Martin,Fine develop reveal table visit wonder son detail.,autorizzata,Holy See (Vatican City State)
9773,2023-02-01 13:53:48,59.14,prelievo,William Cooper,Choose prepare rock.,autorizzata,Vietnam
680,2023-03-31 02:15:43,106.32,acquisto,Donna Norton,Practice set play.,autorizzata,India
5647,2023-01-09 16:10:01,396.94,acquisto,Robert Holder DDS,Station probably attention attention civil deep various.,autorizzata,Mayotte
7757,2023-02-28 14:46:52,242.43,prelievo,Charles Hicks,Son history give hear before.,autorizzata,French Guiana
706,2023-01-23 16:55:44,95.76,prelievo,Melissa Franklin,Reduce by together moment business evening color.,autorizzata,Saint Vincent and the Grenadines
9777,2023-03-10 16:49:19,248.26,trasferimento,Erica Simon,Research paper various collection political sign make.,autorizzata,Puerto Rico
5589,2023-07-28 01:32:42,354.84,trasferimento,David Bell,Day front upon spring.,autorizzata,United Arab Emirates
7556,2023-07-27 04:40:41,686.49,trasferimento,Mr. Erik Dean,Grow man certainly however past Democrat school.,autorizzata,Niger
7223,2023-02-17 09:18:29,507.99,acquisto,Tammy Miller,South stay water tell wear present knowledge.,autorizzata,South Africa
7976,2023-03-12 18:38:29,681.26,prelievo,Diana Bell,Court at offer become lawyer.,autorizzata,Bahrain
203,2023-05-30 07:03:54,347.87,trasferimento,Christopher Clark,Service station take kid science.,autorizzata,Serbia
7104,2023-05-10 23:46:26,673.22,trasferimento,Steven Young,Customer modern game.,autorizzata,Japan
2635,2023-01-21 09:33:23,111.43,trasferimento,James Lambert,Capital rise agree wish our under.,autorizzata,Nicaragua
5274,2023-02-27 11:26:27,233.9,prelievo,Alicia Davis,Top civil organization feel morning type education.,autorizzata,Seychelles
1059,2023-05-26 09:18:44,941.41,trasferimento,Michaela Valdez,Arrive level across process.,sospetta,Belgium
9103,2023-07-14 21:21:00,924.02,trasferimento,Miss Kristi Ali,Best candidate two.,autorizzata,Trinidad and Tobago
9160,2023-07-20 04:04:21,178.16,acquisto,William Stanton,Always cold represent line although time.,autorizzata,Montenegro
1672,2023-01-17 05:46:27,226.22,trasferimento,Susan Walker,Road role them age drop.,sospetta,Lithuania
2210,2023-03-17 12:42:35,179.8,trasferimento,Brett Williams,Animal consider term pick.,autorizzata,Gabon
7717,2023-02-26 04:35:48,38.8,trasferimento,Daniel Lee,Game stop born son picture year quality.,autorizzata,United Arab Emirates
840,2023-07-29 06:12:42,559.88,trasferimento,Lauren Reynolds,Sound general inside far.,autorizzata,Korea
5048,2023-06-10 20:43:02,50.37,trasferimento,Eileen Thomas,Election art mention focus hot.,sospetta,Belgium
3760,2023-01-04 17:07:30,944.79,trasferimento,Cody Lee,Civil return team international reveal.,autorizzata,Guinea
6343,2023-06-28 22:37:27,442.93,trasferimento,John Craig,Treat hard box understand writer everybody card medical.,autorizzata,Korea
7459,2023-07-29 08:59:51,713.05,trasferimento,Robert Morris,Trade pull letter center.,sospetta,Switzerland
3795,2023-04-10 16:44:11,185.05,prelievo,Kimberly Smith,Stuff specific most keep common.,autorizzata,Uruguay
1092,2023-01-30 07:46:31,729.69,trasferimento,Kevin Johnson,Research scene create home without probably billion.,autorizzata,Falkland Islands (Malvinas)
5223,2023-01-29 20:01:58,13.04,prelievo,Kenneth Cummings,Others interesting all card particularly true.,autorizzata,Bangladesh
6383,2023-08-19 02:09:14,493.33,acquisto,Charles Spencer,Idea successful material physical.,autorizzata,Namibia
1138,2023-08-21 04:53:52,327.87,acquisto,Jessica Howard MD,After teacher per pressure treat increase claim.,autorizzata,Albania
9447,2023-06-17 18:17:06,781.92,prelievo,Kimberly Nash,Send expert husband.,autorizzata,Yemen
9876,2023-08-08 05:44:09,953.68,trasferimento,Ashley Hayes,Believe guess item determine.,autorizzata,Mauritius
3946,2023-03-24 00:12:36,357.58,trasferimento,John Smith,Not many answer Mr hard rich.,autorizzata,Falkland Islands (Malvinas)
5046,2023-04-01 20:17:06,69.97,trasferimento,Brandon Jacobson DVM,Little voice research reflect cut drop them property.,autorizzata,Brazil
6887,2023-04-17 05:34:46,317.95,trasferimento,Andrew Ruiz,Budget avoid result recently anyone.,autorizzata,Canada
9202,2023-03-10 16:44:29,609.49,prelievo,Kathryn Lee,Arrive particular have her.,autorizzata,Bhutan
5836,2023-06-11 08:51:33,908.24,prelievo,Mrs. Sarah Tran,Write decide art federal own individual.,autorizzata,Marshall Islands
7701,2023-05-05 07:55:01,389.29,acquisto,Jonathan Hunter,Its laugh space I public drug movement base.,autorizzata,Mexico
498,2023-05-31 17:47:29,128.18,acquisto,Sarah Morales,Operation small eye sea red.,autorizzata,Australia
6847,2023-04-07 20:23:38,129.91,acquisto,Catherine Salazar,Partner set tend against technology billion.,autorizzata,Tunisia
1011,2023-01-24 07:17:05,840.16,acquisto,Samantha Jones,Civil development decision care.,autorizzata,Cuba
4686,2023-02-11 13:11:38,132.48,acquisto,Christopher Williams,Measure seven word fly five set.,autorizzata,Lesotho
3543,2023-02-03 16:55:14,898.85,trasferimento,Veronica White,Way step politics manager.,autorizzata,Honduras
8583,2023-01-06 02:58:18,162.11,trasferimento,Karen Arnold,Former measure direction later life.,autorizzata,Mexico
3750,2023-08-10 06:33:02,754.3,acquisto,Andrew Ramirez,Others computer free would organization power.,autorizzata,Isle of Man
3304,2023-05-02 15:38:20,261.05,trasferimento,Angela Rosario,Thing home evening get.,autorizzata,Benin
8643,2023-05-19 21:26:07,174.53,trasferimento,Jason Hamilton,Kind ready same heart amount billion machine.,autorizzata,Macao
2478,2023-07-20 15:31:59,511.5,acquisto,Stephanie Aguilar,Structure term thought collection thought east next.,autorizzata,Israel
7962,2023-06-06 17:09:25,46.3,prelievo,Taylor Jones,Safe beat institution.,autorizzata,Bhutan
7617,2023-03-28 09:17:03,808.18,acquisto,Carol Wilkerson,Outside bar get on wide conference include.,autorizzata,Dominica
3898,2023-06-26 10:51:02,83.42,acquisto,Kenneth Barton,Could teach at machine prepare significant success.,autorizzata,Kazakhstan
8259,2023-01-08 14:36:59,452.8,prelievo,Lisa Church,Itself civil office present player reach use.,autorizzata,Cuba
2143,2023-03-25 04:06:32,917.58,trasferimento,Elizabeth Wallace,Both role often reality financial most point.,autorizzata,Guernsey
9717,2023-01-18 19:36:28,968.5,acquisto,Katherine Johnson,Face letter charge local that between.,sospetta,Czech Republic
4159,2023-03-06 06:44:18,540.81,acquisto,Kelly Mclaughlin,Everyone network base culture raise challenge least.,autorizzata,Cape Verde
8605,2023-07-22 09:19:00,28.34,prelievo,Melissa Rosario,Road adult certain find discuss least.,autorizzata,Barbados
7697,2023-08-09 06:55:44,687.71,prelievo,Bruce Turner,East realize statement role generation.,autorizzata,Georgia
914,2023-04-03 06:18:13,339.45,trasferimento,Julie Gonzales,Ready evidence fast identify strong watch.,sospetta,Greece
7580,2023-04-21 15:49:27,867.46,prelievo,Tracey Aguilar,Either inside become leave clear themselves born.,sospetta,Norway
9591,2023-07-19 20:36:57,38.55,trasferimento,Scott Jackson,Throughout draw front world.,autorizzata,South Africa
6692,2023-01-05 02:15:07,727.67,acquisto,Kara Cardenas,Against music boy gun likely night.,autorizzata,Azerbaijan
6599,2023-06-19 08:18:22,537.82,prelievo,Anne Jackson,Even left unit free score whether many.,autorizzata,Chile
9738,2023-01-24 06:47:32,276.14,acquisto,Erica Cook,Begin enjoy forget will beat who suffer.,autorizzata,Turkey
9220,2023-05-22 03:28:52,112.02,acquisto,Adam Jordan,Day performance take part certainly art.,autorizzata,Norfolk Island
6184,2023-06-19 05:01:37,429.53,acquisto,Wendy Wall,Report notice watch throughout book security.,autorizzata,Iraq
3554,2023-03-10 01:51:42,476.6,trasferimento,Dr. Gregory Adams,Nothing collection board probably season suffer.,autorizzata,Bosnia and Herzegovina
5423,2023-07-07 18:51:25,843.18,trasferimento,Kristen Patel,Participant PM service politics travel.,autorizzata,Aruba
1341,2023-08-01 08:37:11,457.06,trasferimento,Kathryn Thompson,Recognize husband anything stop on ability data.,autorizzata,Afghanistan
4742,2023-03-30 05:00:07,756.96,prelievo,Brian Sparks,Story participant this memory play exist.,autorizzata,Seychelles
7008,2023-02-19 11:48:59,654.89,prelievo,Jacob Rivas,Organization money travel parent more cultural.,autorizzata,Jordan
9709,2023-02-16 18:47:41,63.38,prelievo,Mark Garcia,Establish couple real during manager simply too.,autorizzata,Philippines
34,2023-05-17 08:49:39,604.93,acquisto,Luis Bryant,Sing senior car hear weight.,autorizzata,Kiribati
6015,2023-08-05 13:16:52,120.6,acquisto,Jennifer Kennedy,Matter its everything financial measure plant free indicate.,autorizzata,Myanmar
2964,2023-06-07 09:16:12,212.22,acquisto,Corey Nguyen,Each material evening brother financial.,autorizzata,Iceland
5440,2023-07-18 17:05:08,696.31,trasferimento,Matthew Hart,Debate material from myself.,autorizzata,Swaziland
